,unit_number,time,operational_setting_1,operations_setting_2,operational_setting_3,_sensor_1,_sensor_2,_sensor_3,_sensor_4,_sensor_5,_sensor_6,_sensor_7,_sensor_8,_sensor_9,_sensor_10,_sensor_11,_sensor_12,_sensor_13,_sensor_14,_sensor_15,_sensor_16,_sensor_17,_sensor_18,_sensor_19,_sensor_20,_sensor_21,anomaly
16374,81,237,-0.0004,-0.0,100.0,518.67,643.94,1608.12,1432.04,14.62,21.61,551.11,2388.3,9059.52,1.3,48.16,519.2,2388.27,8130.88,8.5197,0.03,396,2388,100.0,38.48,23.0948,-1
16376,81,239,0.0068,0.0005,100.0,518.67,643.84,1602.45,1429.38,14.62,21.61,550.82,2388.22,9053.05,1.3,48.43,519.09,2388.27,8127.27,8.5395,0.03,398,2388,100.0,38.3,23.0611,-1
16377,81,240,-0.0026,-0.0003,100.0,518.67,644.01,1601.01,1423.61,14.62,21.61,550.75,2388.28,9061.24,1.3,48.12,519.48,2388.22,8129.61,8.4922,0.03,397,2388,100.0,38.37,23.0289,-1
16387,82,10,0.0002,-0.0005,100.0,518.67,641.57,1580.98,1395.96,14.62,21.6,554.8,2388.0,9057.55,1.3,47.1,522.84,2387.94,8146.73,8.4018,0.03,391,2388,100.0,39.05,23.6184,-1
16410,82,33,0.0005,0.0003,100.0,518.67,642.31,1584.74,1394.85,14.62,21.6,555.06,2388.0,9069.51,1.3,47.34,522.4,2388.01,8142.4,8.3721,0.03,391,2388,100.0,39.0,23.279,-1
16416,82,39,0.0031,-0.0001,100.0,518.67,642.02,1580.74,1399.68,14.62,21.6,554.84,2387.99,9065.8,1.3,47.17,521.97,2388.01,8143.73,8.3979,0.03,391,2388,100.0,39.15,23.458,-1
16421,82,44,0.0013,0.0004,100.0,518.67,641.36,1584.8,1396.66,14.62,21.6,555.39,2388.06,9061.84,1.3,47.08,522.52,2388.02,8150.68,8.382,0.03,392,2388,100.0,39.08,23.4129,-1
16502,82,125,0.0001,-0.0002,100.0,518.67,641.9,1594.28,1398.69,14.62,21.6,555.12,2388.0,9070.48,1.3,47.12,522.38,2388.0,8150.24,8.4058,0.03,391,2388,100.0,38.99,23.4025,-1
16569,82,192,-0.0004,0.0004,100.0,518.67,643.07,1602.68,1410.5,14.62,21.61,553.0,2388.08,9146.54,1.3,47.59,521.5,2388.05,8217.06,8.4807,0.03,395,2388,100.0,38.49,23.2327,-1
16572,82,195,0.0016,-0.0003,100.0,518.67,643.11,1603.6,1422.45,14.62,21.61,552.26,2388.08,9149.61,1.3,47.76,520.66,2388.08,8218.51,8.4968,0.03,395,2388,100.0,38.52,23.152,-1
16574,82,197,0.0031,0.0004,100.0,518.67,643.22,1601.42,1416.52,14.62,21.61,552.4,2388.16,9153.75,1.3,47.83,520.88,2388.11,8217.85,8.456,0.03,393,2388,100.0,38.51,23.1537,-1
16575,82,198,0.0005,-0.0002,100.0,518.67,643.59,1602.87,1422.64,14.62,21.61,553.12,2388.07,9149.6,1.3,47.69,520.89,2388.05,8220.49,8.499,0.03,395,2388,100.0,38.42,23.1438,-1
16577,82,200,0.0007,-0.0004,100.0,518.67,643.47,1602.4,1425.75,14.62,21.61,552.38,2388.09,9163.03,1.3,47.69,520.92,2388.12,8230.84,8.493,0.03,395,2388,100.0,38.71,23.1791,-1
16578,82,201,-0.0032,-0.0002,100.0,518.67,643.19,1599.54,1427.61,14.62,21.61,551.93,2388.18,9172.44,1.3,47.97,520.97,2388.09,8226.85,8.494,0.03,395,2388,100.0,38.66,23.1539,-1
16579,82,202,0.0003,0.0002,100.0,518.67,642.76,1591.99,1427.79,14.62,21.61,552.71,2388.1,9168.79,1.3,47.97,520.51,2388.13,8231.67,8.4862,0.03,398,2388,100.0,38.53,23.1049,-1
16580,82,203,-0.0002,0.0001,100.0,518.67,643.59,1596.45,1420.6,14.62,21.61,552.5,2388.15,9175.36,1.3,47.9,520.56,2388.09,8231.75,8.4952,0.03,394,2388,100.0,38.8,23.0097,-1
16582,82,205,-0.0006,-0.0003,100.0,518.67,643.64,1596.75,1428.16,14.62,21.61,551.91,2388.12,9177.7,1.3,47.88,520.63,2388.14,8239.17,8.4865,0.03,396,2388,100.0,38.46,23.1719,-1
16583,82,206,0.0012,-0.0002,100.0,518.67,643.4,1602.48,1426.24,14.62,21.61,552.48,2388.12,9183.06,1.3,47.92,520.03,2388.12,8236.0,8.4865,0.03,396,2388,100.0,38.74,23.1024,-1
16584,82,207,0.0022,0.0,100.0,518.67,643.59,1607.09,1416.6,14.62,21.61,552.48,2388.13,9185.97,1.3,47.94,520.83,2388.08,8247.28,8.5087,0.03,396,2388,100.0,38.36,23.1516,-1
16585,82,208,-0.0021,0.0,100.0,518.67,644.08,1607.74,1426.26,14.62,21.61,552.35,2388.12,9182.21,1.3,48.08,520.81,2388.13,8246.23,8.534,0.03,398,2388,100.0,38.44,23.1126,-1
16586,82,209,0.0006,0.0002,100.0,518.67,643.61,1604.53,1426.18,14.62,21.61,551.9,2388.19,9184.89,1.3,48.17,521.06,2388.13,8246.71,8.5333,0.03,397,2388,100.0,38.44,23.0434,-1
16587,82,210,0.0002,-0.0005,100.0,518.67,643.11,1608.87,1434.28,14.62,21.61,551.51,2388.13,9192.8,1.3,48.17,520.66,2388.13,8246.16,8.5255,0.03,396,2388,100.0,38.46,23.0639,-1
16588,82,211,-0.0004,-0.0004,100.0,518.67,643.61,1605.0,1426.94,14.62,21.61,552.46,2388.16,9192.88,1.3,48.04,520.73,2388.12,8258.32,8.523,0.03,396,2388,100.0,38.35,23.0294,-1
16589,82,212,0.0004,0.0004,100.0,518.67,643.66,1601.47,1426.74,14.62,21.61,551.85,2388.13,9199.74,1.3,48.22,520.16,2388.19,8255.68,8.5338,0.03,396,2388,100.0,38.5,23.2379,-1
16590,82,213,-0.0036,0.0001,100.0,518.67,643.48,1596.98,1425.66,14.62,21.61,552.05,2388.12,9200.05,1.3,48.18,520.43,2388.11,8262.35,8.5441,0.03,398,2388,100.0,38.49,23.0412,-1
16591,82,214,-0.0013,0.0003,100.0,518.67,643.73,1601.66,1427.73,14.62,21.61,551.57,2388.16,9215.59,1.3,48.3,520.01,2388.16,8267.9,8.5222,0.03,399,2388,100.0,38.56,23.0292,-1
16600,83,9,0.0006,0.0002,100.0,518.67,641.84,1586.99,1394.23,14.62,21.6,554.33,2388.03,9049.92,1.3,47.14,523.13,2388.04,8142.5,8.3922,0.03,391,2388,100.0,38.89,23.4499,-1
16603,83,12,0.0016,-0.0002,100.0,518.67,641.44,1586.47,1402.08,14.62,21.6,555.43,2388.0,9059.03,1.3,47.23,522.71,2388.0,8136.47,8.3646,0.03,391,2388,100.0,38.91,23.4495,-1
16605,83,14,0.0019,-0.0003,100.0,518.67,641.48,1579.72,1399.07,14.62,21.6,554.98,2388.02,9052.32,1.3,47.35,522.51,2388.01,8146.92,8.3918,0.03,392,2388,100.0,39.07,23.4627,-1
16606,83,15,0.002,0.0001,100.0,518.67,642.28,1579.22,1394.18,14.62,21.6,554.8,2387.97,9054.15,1.3,47.15,522.2,2387.96,8140.48,8.3812,0.03,392,2388,100.0,39.18,23.4554,-1
16607,83,16,-0.0022,-0.0001,100.0,518.67,642.15,1586.81,1396.95,14.62,21.6,554.0,2388.0,9052.07,1.3,47.14,522.28,2387.96,8135.33,8.3677,0.03,391,2388,100.0,39.06,23.3728,-1
16628,83,37,-0.0021,-0.0001,100.0,518.67,642.07,1586.19,1387.57,14.62,21.6,554.73,2388.02,9056.23,1.3,47.19,522.51,2387.98,8142.17,8.4121,0.03,392,2388,100.0,39.08,23.4848,-1
16641,83,50,-0.0042,-0.0004,100.0,518.67,641.72,1574.96,1385.75,14.62,21.61,555.05,2387.99,9055.7,1.3,47.16,522.59,2387.98,8141.17,8.3635,0.03,392,2388,100.0,39.25,23.5316,-1
16642,83,51,-0.0026,0.0001,100.0,518.67,641.7,1594.67,1404.76,14.62,21.6,554.24,2387.99,9065.89,1.3,47.42,522.22,2388.0,8138.58,8.3682,0.03,392,2388,100.0,39.15,23.4456,-1
16682,83,91,-0.0013,0.0002,100.0,518.67,641.96,1576.72,1402.93,14.62,21.6,553.73,2388.04,9058.51,1.3,47.1,522.24,2388.0,8139.8,8.4156,0.03,392,2388,100.0,39.11,23.4551,-1
16688,83,97,-0.0009,0.0003,100.0,518.67,642.55,1584.9,1393.5,14.62,21.6,554.5,2388.03,9058.39,1.3,47.17,522.43,2388.01,8136.57,8.4124,0.03,393,2388,100.0,38.82,23.4637,-1
16875,83,284,0.0014,-0.0004,100.0,518.67,643.83,1601.88,1428.94,14.62,21.61,551.48,2388.29,9051.09,1.3,48.06,519.3,2388.26,8131.17,8.5557,0.03,396,2388,100.0,38.6,23.1725,-1
16877,83,286,-0.0003,-0.0001,100.0,518.67,643.66,1596.57,1426.88,14.62,21.61,551.04,2388.26,9049.78,1.3,47.82,519.84,2388.27,8118.67,8.5381,0.03,395,2388,100.0,38.42,23.0767,-1
16878,83,287,0.0035,-0.0003,100.0,518.67,642.95,1599.91,1436.2,14.62,21.61,551.85,2388.27,9049.91,1.3,48.17,519.72,2388.33,8117.97,8.5395,0.03,395,2388,100.0,38.64,23.126,-1
16880,83,289,0.0007,0.0001,100.0,518.67,643.94,1603.48,1432.46,14.62,21.61,552.16,2388.26,9052.64,1.3,48.22,520.0,2388.24,8117.56,8.4822,0.03,396,2388,100.0,38.58,23.1639,-1
16881,83,290,-0.0024,-0.0002,100.0,518.67,643.85,1598.4,1425.67,14.62,21.61,551.24,2388.31,9043.56,1.3,48.24,519.19,2388.32,8120.43,8.5226,0.03,395,2388,100.0,38.5,23.1088,-1
16882,83,291,-0.0017,0.0001,100.0,518.67,643.79,1606.66,1428.67,14.62,21.61,551.03,2388.26,9054.02,1.3,47.99,519.37,2388.27,8120.43,8.5424,0.03,396,2388,100.0,38.4,23.0255,-1
16883,83,292,-0.0003,0.0001,100.0,518.67,643.51,1600.62,1428.07,14.62,21.61,551.58,2388.25,9043.64,1.3,48.31,519.52,2388.3,8124.34,8.5169,0.03,394,2388,100.0,38.48,23.1065,-1
16884,83,293,-0.0002,-0.0005,100.0,518.67,643.77,1605.59,1430.64,14.62,21.61,551.68,2388.25,9045.98,1.3,48.21,519.45,2388.31,8115.28,8.5123,0.03,397,2388,100.0,38.42,22.9926,-1
17142,84,258,0.0033,-0.0003,100.0,518.67,644.34,1599.54,1420.96,14.62,21.61,551.6,2388.24,9071.07,1.3,48.0,519.6,2388.21,8145.0,8.4864,0.03,397,2388,100.0,38.28,23.0497,-1
17143,84,259,-0.0011,-0.0002,100.0,518.67,643.12,1603.12,1430.47,14.62,21.61,551.51,2388.24,9078.33,1.3,48.08,519.85,2388.32,8147.49,8.5274,0.03,394,2388,100.0,38.43,23.0957,-1
17144,84,260,-0.001,-0.0005,100.0,518.67,644.17,1596.12,1432.91,14.62,21.61,551.73,2388.2,9077.81,1.3,48.06,519.87,2388.24,8152.05,8.5262,0.03,395,2388,100.0,38.44,22.9976,-1
17145,84,261,0.0002,0.0005,100.0,518.67,643.99,1597.57,1422.32,14.62,21.61,551.92,2388.26,9070.99,1.3,48.15,519.96,2388.18,8154.63,8.519,0.03,397,2388,100.0,38.3,23.1134,-1
17148,84,264,-0.0027,-0.0,100.0,518.67,643.34,1599.89,1429.65,14.62,21.61,551.54,2388.29,9078.16,1.3,47.87,519.66,2388.2,8148.87,8.5464,0.03,397,2388,100.0,38.49,22.9996,-1
17149,84,265,0.0026,0.0001,100.0,518.67,643.87,1598.81,1436.17,14.62,21.61,551.82,2388.19,9068.16,1.3,48.29,520.0,2388.18,8148.76,8.5113,0.03,396,2388,100.0,38.49,23.0383,-1
17150,84,266,-0.0013,-0.0,100.0,518.67,643.2,1605.59,1428.1,14.62,21.61,551.8,2388.25,9077.82,1.3,48.08,519.74,2388.2,8146.22,8.5336,0.03,395,2388,100.0,38.36,23.0022,-1
17151,84,267,-0.0023,0.0001,100.0,518.67,643.68,1606.08,1430.13,14.62,21.61,550.64,2388.25,9079.24,1.3,48.17,519.77,2388.23,8149.66,8.5367,0.03,396,2388,100.0,38.49,23.1018,-1
17337,85,186,-0.0003,-0.0001,100.0,518.67,643.7,1598.59,1430.96,14.62,21.61,551.29,2388.34,9055.69,1.3,48.16,519.71,2388.28,8122.78,8.5387,0.03,396,2388,100.0,38.49,23.0475,-1
17338,85,187,-0.0014,-0.0002,100.0,518.67,644.02,1597.34,1430.78,14.62,21.61,551.02,2388.26,9056.11,1.3,48.35,518.83,2388.29,8127.76,8.5517,0.03,397,2388,100.0,38.42,23.1251,-1
17339,85,188,-0.0014,0.0,100.0,518.67,643.64,1603.1,1434.88,14.62,21.61,551.23,2388.28,9050.97,1.3,48.17,519.61,2388.3,8124.14,8.4977,0.03,396,2388,100.0,38.61,22.9752,-1
17605,86,266,0.0007,0.0002,100.0,518.67,643.53,1603.98,1424.4,14.62,21.61,550.71,2388.19,9082.13,1.3,48.17,519.5,2388.25,8146.28,8.4977,0.03,396,2388,100.0,38.52,22.9519,-1
17607,86,268,-0.0044,-0.0002,100.0,518.67,644.04,1604.07,1427.86,14.62,21.61,551.53,2388.23,9080.34,1.3,48.12,519.34,2388.2,8145.82,8.5246,0.03,397,2388,100.0,38.5,23.1791,-1
17609,86,270,-0.001,0.0001,100.0,518.67,643.87,1594.78,1430.28,14.62,21.61,551.66,2388.29,9078.26,1.3,47.83,520.36,2388.21,8145.36,8.5226,0.03,397,2388,100.0,38.45,23.1465,-1
17611,86,272,-0.0035,0.0002,100.0,518.67,643.49,1592.34,1431.44,14.62,21.61,550.7,2388.25,9078.87,1.3,47.96,520.35,2388.23,8154.84,8.527,0.03,396,2388,100.0,38.53,23.0076,-1
17616,86,277,0.0003,0.0003,100.0,518.67,643.03,1602.04,1431.26,14.62,21.61,551.68,2388.26,9084.43,1.3,48.26,519.13,2388.25,8157.08,8.522,0.03,396,2388,100.0,38.49,23.0981,-1
17791,87,174,-0.0019,-0.0004,100.0,518.67,643.41,1594.39,1437.64,14.62,21.61,551.53,2388.31,9052.23,1.3,48.04,519.93,2388.27,8123.96,8.5638,0.03,396,2388,100.0,38.34,23.0574,-1
17792,87,175,-0.0011,-0.0003,100.0,518.67,643.78,1597.02,1428.38,14.62,21.61,550.54,2388.28,9047.37,1.3,48.2,519.65,2388.29,8124.33,8.5168,0.03,397,2388,100.0,38.52,23.0501,-1
17793,87,176,0.0052,-0.0001,100.0,518.67,643.84,1600.14,1424.05,14.62,21.61,551.15,2388.28,9055.59,1.3,48.22,519.96,2388.28,8124.23,8.5268,0.03,396,2388,100.0,38.58,23.0729,-1
17794,87,177,0.0016,-0.0005,100.0,518.67,643.8,1600.61,1432.55,14.62,21.61,551.18,2388.28,9047.59,1.3,48.34,519.78,2388.28,8125.16,8.5164,0.03,395,2388,100.0,38.25,23.0864,-1
17795,87,178,0.001,0.0001,100.0,518.67,643.44,1597.69,1433.25,14.62,21.61,551.24,2388.32,9050.62,1.3,48.11,519.79,2388.31,8121.08,8.5082,0.03,397,2388,100.0,38.61,23.074,-1
17995,88,200,-0.0043,0.0002,100.0,518.67,643.56,1589.07,1426.59,14.62,21.61,551.92,2388.15,9123.57,1.3,47.93,519.63,2388.13,8190.95,8.4991,0.03,398,2388,100.0,38.57,23.1349,-1
17998,88,203,0.0008,-0.0,100.0,518.67,643.37,1594.58,1430.3,14.62,21.61,551.97,2388.2,9132.06,1.3,48.07,520.17,2388.16,8191.72,8.483,0.03,397,2388,100.0,38.37,23.1274,-1
17999,88,204,-0.001,0.0004,100.0,518.67,643.51,1601.71,1424.41,14.62,21.61,552.08,2388.13,9134.06,1.3,48.02,520.42,2388.14,8203.99,8.5342,0.03,396,2388,100.0,38.47,22.9737,-1
18000,88,205,0.0013,0.0001,100.0,518.67,643.17,1596.52,1423.15,14.62,21.61,552.05,2388.15,9138.02,1.3,47.88,519.86,2388.15,8198.4,8.443,0.03,397,2388,100.0,38.44,23.0956,-1
18001,88,206,0.0015,-0.0003,100.0,518.67,644.2,1596.72,1430.08,14.62,21.61,551.95,2388.15,9132.03,1.3,48.06,520.23,2388.15,8202.18,8.5035,0.03,397,2388,100.0,38.49,23.2217,-1
18002,88,207,0.001,0.0002,100.0,518.67,642.7,1599.83,1420.87,14.62,21.61,552.09,2388.21,9137.11,1.3,47.93,519.92,2388.11,8202.73,8.514,0.03,398,2388,100.0,38.43,23.0741,-1
18003,88,208,-0.0016,0.0004,100.0,518.67,643.44,1607.07,1423.26,14.62,21.61,551.79,2388.19,9136.14,1.3,48.06,520.05,2388.21,8201.41,8.5043,0.03,397,2388,100.0,38.45,23.1862,-1
18004,88,209,0.001,0.0004,100.0,518.67,643.42,1597.56,1425.77,14.62,21.61,551.78,2388.14,9141.19,1.3,48.14,519.87,2388.13,8209.88,8.4872,0.03,397,2388,100.0,38.39,23.0212,-1
18005,88,210,0.0041,0.0001,100.0,518.67,643.92,1601.2,1426.06,14.62,21.61,551.87,2388.13,9143.49,1.3,48.14,520.02,2388.15,8210.67,8.5122,0.03,396,2388,100.0,38.57,23.0343,-1
18006,88,211,0.0013,0.0002,100.0,518.67,644.06,1600.81,1430.66,14.62,21.61,551.52,2388.16,9140.3,1.3,48.04,520.36,2388.23,8206.3,8.5234,0.03,398,2388,100.0,38.56,23.1055,-1
18007,88,212,0.0018,0.0004,100.0,518.67,643.58,1598.21,1437.53,14.62,21.61,551.56,2388.19,9152.44,1.3,48.04,520.05,2388.12,8213.32,8.5447,0.03,395,2388,100.0,38.55,23.0998,-1
18008,88,213,-0.0019,0.0003,100.0,518.67,643.65,1602.86,1431.92,14.62,21.61,551.76,2388.13,9149.8,1.3,48.4,519.95,2388.19,8212.51,8.5067,0.03,397,2388,100.0,38.45,22.9829,-1
18009,89,1,0.0018,-0.0002,100.0,518.67,642.47,1582.56,1402.93,14.62,21.6,554.62,2388.07,9042.07,1.3,46.97,522.18,2388.03,8128.4,8.4249,0.03,391,2388,100.0,38.93,23.384,-1
18012,89,4,0.0014,0.0002,100.0,518.67,641.72,1588.51,1400.78,14.62,21.6,554.04,2388.1,9046.95,1.3,47.28,522.25,2387.99,8134.42,8.4152,0.03,391,2388,100.0,39.3,23.3648,-1
18220,89,212,0.0003,0.0002,100.0,518.67,643.21,1598.68,1432.5,14.62,21.61,550.91,2388.17,9079.18,1.3,47.96,519.66,2388.25,8150.45,8.4891,0.03,396,2388,100.0,38.38,23.0103,-1
18221,89,213,0.0001,-0.0003,100.0,518.67,643.49,1604.45,1426.52,14.62,21.61,550.85,2388.21,9085.94,1.3,48.16,519.63,2388.24,8153.07,8.534,0.03,397,2388,100.0,38.25,23.16,-1
18223,89,215,0.0018,0.0,100.0,518.67,643.39,1603.19,1430.73,14.62,21.61,551.09,2388.2,9085.55,1.3,48.18,519.49,2388.16,8151.41,8.5356,0.03,396,2388,100.0,38.3,23.0166,-1
18224,89,216,0.0004,0.0001,100.0,518.67,643.6,1604.76,1427.66,14.62,21.61,551.46,2388.26,9074.32,1.3,48.02,519.68,2388.21,8155.37,8.5259,0.03,395,2388,100.0,38.36,23.0164,-1
18225,89,217,0.006,-0.0002,100.0,518.67,643.18,1603.61,1431.32,14.62,21.61,551.03,2388.17,9081.82,1.3,48.39,519.86,2388.22,8154.8,8.4936,0.03,397,2388,100.0,38.19,23.09,-1
18375,90,150,0.003,-0.0001,100.0,518.67,643.6,1600.75,1420.57,14.62,21.61,551.07,2388.27,9037.76,1.3,48.11,519.95,2388.33,8104.46,8.4861,0.03,395,2388,100.0,38.36,23.1885,-1
18376,90,151,0.0019,0.0001,100.0,518.67,643.64,1594.85,1426.44,14.62,21.61,550.62,2388.24,9035.23,1.3,47.8,520.31,2388.29,8106.06,8.4937,0.03,397,2388,100.0,38.59,23.0981,-1
18377,90,152,-0.0005,0.0,100.0,518.67,644.0,1602.68,1422.35,14.62,21.61,551.75,2388.32,9033.32,1.3,48.09,519.35,2388.35,8113.55,8.5124,0.03,395,2388,100.0,38.4,23.0969,-1
18378,90,153,0.0023,0.0002,100.0,518.67,643.44,1609.33,1429.5,14.62,21.61,551.24,2388.3,9041.11,1.3,48.26,519.73,2388.36,8113.53,8.549,0.03,396,2388,100.0,38.32,22.9678,-1
18379,90,154,-0.001,-0.0002,100.0,518.67,643.6,1598.79,1434.02,14.62,21.61,550.77,2388.32,9032.34,1.3,48.4,519.31,2388.34,8110.86,8.5637,0.03,395,2388,100.0,38.44,23.0727,-1
18505,91,126,-0.0002,0.0,100.0,518.67,643.63,1602.65,1428.66,14.62,21.61,552.02,2388.3,9041.59,1.3,48.16,519.31,2388.28,8117.73,8.5671,0.03,395,2388,100.0,38.54,23.0733,-1
18506,91,127,-0.0037,0.0,100.0,518.67,643.56,1601.57,1430.48,14.62,21.61,551.63,2388.24,9043.45,1.3,48.27,519.55,2388.28,8124.02,8.5014,0.03,397,2388,100.0,38.38,23.1853,-1
18508,91,129,0.0025,0.0003,100.0,518.67,643.49,1600.3,1427.05,14.62,21.61,551.57,2388.3,9047.56,1.3,48.01,519.66,2388.29,8117.39,8.5203,0.03,397,2388,100.0,38.36,23.1987,-1
18510,91,131,-0.001,-0.0,100.0,518.67,642.98,1600.49,1427.11,14.62,21.61,552.08,2388.26,9045.2,1.3,48.24,519.76,2388.28,8119.61,8.5282,0.03,395,2388,100.0,38.38,23.1238,-1
18511,91,132,-0.0025,-0.0003,100.0,518.67,643.91,1596.94,1428.41,14.62,21.61,550.52,2388.3,9041.93,1.3,48.02,519.76,2388.3,8120.68,8.5323,0.03,397,2388,100.0,38.53,23.0055,-1
18512,91,133,0.0012,-0.0001,100.0,518.67,644.22,1602.83,1426.55,14.62,21.61,550.6,2388.29,9049.93,1.3,48.07,519.35,2388.26,8120.11,8.5183,0.03,396,2388,100.0,38.38,23.0042,-1
18513,91,134,0.0004,0.0006,100.0,518.67,643.7,1606.4,1430.92,14.62,21.61,551.13,2388.27,9052.04,1.3,48.2,519.43,2388.33,8119.01,8.5215,0.03,396,2388,100.0,38.25,23.0107,-1
18514,91,135,0.0016,-0.0001,100.0,518.67,644.04,1607.23,1432.29,14.62,21.61,550.69,2388.27,9047.27,1.3,48.31,519.06,2388.26,8115.44,8.5228,0.03,396,2388,100.0,38.53,23.0902,-1
18835,92,321,0.0015,0.0006,100.0,518.67,643.73,1601.23,1425.6,14.62,21.61,551.73,2388.14,9118.02,1.3,48.03,520.48,2388.15,8186.66,8.5099,0.03,397,2388,100.0,38.26,23.1353,-1
18842,92,328,-0.0018,0.0002,100.0,518.67,643.2,1604.25,1431.74,14.62,21.61,552.38,2388.17,9115.64,1.3,47.91,520.27,2388.17,8186.57,8.5542,0.03,395,2388,100.0,38.36,22.9785,-1
18846,92,332,-0.0044,-0.0003,100.0,518.67,643.23,1600.19,1429.95,14.62,21.61,551.56,2388.17,9131.55,1.3,48.03,519.75,2388.22,8193.39,8.4952,0.03,394,2388,100.0,38.49,23.0253,-1
18847,92,333,-0.0025,0.0004,100.0,518.67,643.78,1600.8,1426.34,14.62,21.61,552.05,2388.21,9127.29,1.3,48.0,520.01,2388.19,8192.24,8.5241,0.03,397,2388,100.0,38.79,23.1304,-1
18848,92,334,0.0003,0.0002,100.0,518.67,643.4,1604.03,1425.17,14.62,21.61,551.5,2388.13,9130.87,1.3,47.85,520.14,2388.14,8194.6,8.5228,0.03,397,2388,100.0,38.45,23.0678,-1
18849,92,335,-0.0002,0.0004,100.0,518.67,643.66,1601.83,1432.0,14.62,21.61,551.35,2388.15,9130.7,1.3,48.07,520.04,2388.16,8197.77,8.4789,0.03,396,2388,100.0,38.36,23.0794,-1
18850,92,336,-0.0035,0.0001,100.0,518.67,643.86,1601.27,1434.22,14.62,21.61,551.52,2388.17,9132.52,1.3,48.09,520.59,2388.19,8201.25,8.5192,0.03,397,2388,100.0,38.47,23.0699,-1
18852,92,338,-0.002,0.0004,100.0,518.67,644.17,1600.59,1425.63,14.62,21.61,551.42,2388.14,9128.64,1.3,48.08,519.7,2388.19,8201.61,8.5028,0.03,396,2388,100.0,38.35,23.0181,-1
18853,92,339,-0.0026,0.0003,100.0,518.67,643.41,1605.22,1428.24,14.62,21.61,551.18,2388.2,9137.65,1.3,48.19,519.92,2388.2,8202.93,8.5063,0.03,395,2388,100.0,38.4,23.0027,-1
18854,92,340,0.0016,0.0005,100.0,518.67,644.02,1599.06,1429.58,14.62,21.61,550.77,2388.24,9138.69,1.3,48.14,519.66,2388.15,8197.97,8.5268,0.03,396,2388,100.0,38.56,23.0422,-1
18855,92,341,-0.0,-0.0004,100.0,518.67,644.04,1607.05,1428.06,14.62,21.61,551.34,2388.23,9143.56,1.3,48.01,519.83,2388.15,8201.66,8.5403,0.03,397,2388,100.0,38.26,23.0719,-1
19006,93,151,0.0034,-0.0002,100.0,518.67,643.43,1598.68,1436.78,14.62,21.61,551.11,2388.26,9062.89,1.3,48.0,519.97,2388.26,8138.51,8.5096,0.03,397,2388,100.0,38.4,23.0142,-1
19008,93,153,0.0024,0.0,100.0,518.67,643.77,1599.57,1428.83,14.62,21.61,552.0,2388.31,9068.57,1.3,48.12,519.53,2388.22,8143.45,8.5095,0.03,397,2388,100.0,38.57,23.1388,-1
19009,93,154,-0.0003,-0.0001,100.0,518.67,643.74,1604.81,1438.41,14.62,21.61,550.8,2388.22,9061.7,1.3,48.14,519.83,2388.27,8142.49,8.5313,0.03,396,2388,100.0,38.3,23.0633,-1
19256,94,246,-0.0032,0.0,100.0,518.67,643.22,1606.44,1430.55,14.62,21.61,550.74,2388.15,9132.74,1.3,47.9,520.09,2388.21,8195.39,8.5078,0.03,395,2388,100.0,38.37,23.1534,-1
19257,94,247,0.0004,-0.0004,100.0,518.67,643.55,1599.21,1431.52,14.62,21.61,552.2,2388.2,9138.9,1.3,48.18,520.35,2388.15,8199.0,8.5299,0.03,394,2388,100.0,38.52,23.0614,-1
19259,94,249,0.0023,-0.0004,100.0,518.67,644.04,1600.85,1420.47,14.62,21.61,551.97,2388.13,9139.87,1.3,48.01,520.38,2388.16,8199.38,8.5378,0.03,397,2388,100.0,38.49,23.098,-1
19260,94,250,0.0009,0.0,100.0,518.67,643.48,1600.99,1424.95,14.62,21.61,551.72,2388.15,9135.87,1.3,47.98,519.8,2388.21,8203.24,8.5354,0.03,397,2388,100.0,38.24,23.0782,-1
19261,94,251,0.0004,-0.0005,100.0,518.67,643.47,1592.46,1429.17,14.62,21.61,551.87,2388.2,9139.66,1.3,48.0,519.85,2388.21,8204.13,8.524,0.03,397,2388,100.0,38.4,23.1917,-1
19262,94,252,0.0003,0.0004,100.0,518.67,643.78,1598.39,1427.48,14.62,21.61,551.85,2388.19,9145.48,1.3,48.06,519.99,2388.15,8202.84,8.521,0.03,396,2388,100.0,38.51,22.9914,-1
19263,94,253,-0.0014,-0.0003,100.0,518.67,643.74,1605.27,1436.02,14.62,21.61,552.05,2388.12,9139.75,1.3,48.16,520.01,2388.14,8212.27,8.5423,0.03,396,2388,100.0,38.61,22.9593,-1
19264,94,254,0.0004,-0.0001,100.0,518.67,643.6,1601.94,1432.25,14.62,21.61,551.76,2388.16,9144.87,1.3,48.02,520.33,2388.16,8210.36,8.5299,0.03,395,2388,100.0,38.46,23.1186,-1
19265,94,255,0.0006,0.0003,100.0,518.67,643.25,1602.62,1430.43,14.62,21.61,552.07,2388.16,9146.93,1.3,47.98,519.63,2388.15,8208.35,8.5147,0.03,397,2388,100.0,38.42,22.9984,-1
19266,94,256,0.0016,0.0004,100.0,518.67,643.83,1600.52,1428.51,14.62,21.61,552.08,2388.19,9151.14,1.3,48.07,519.57,2388.17,8212.3,8.5452,0.03,396,2388,100.0,38.3,23.098,-1
